"__time","order_id","user_id","user_name","user_email","gender","age","session_id","login_time","logout_time","last_active","search_log_id","search_query","searched_at","review_id","review_product_id","rating","review_time","cart_id","cart_product_id","cart_quantity","cart_log_id","cart_event_type","cart_event_time"
"2025-05-31T11:35:00.000Z","4559183f-93ca-4cc9-9577-59739cb469b5","user_0518d0","TestUser_user_0518d0","user_0518d0@example.com","M","55","416699cb-e27d-4ab4-be14-322226855c23","1748691337000000","null","1748691342000000","null","null","null","492a67e4-85c1-4404-98c6-2df6c6f93543","114","3","1748691342000000","null","null","null","11","ADDED","1748691339000"
"2025-05-31T11:35:00.000Z","4559183f-93ca-4cc9-9577-59739cb469b5","user_0518d0","TestUser_user_0518d0","user_0518d0@example.com","M","55","416699cb-e27d-4ab4-be14-322226855c23","1748691337000000","null","1748691342000000","null","null","null","492a67e4-85c1-4404-98c6-2df6c6f93543","114","3","1748691342000000","null","null","null","12","CHECKED_OUT","1748691341000"
"2025-05-31T11:35:00.000Z","4559183f-93ca-4cc9-9577-59739cb469b5","user_0518d0","TestUser_user_0518d0","user_0518d0@example.com","M","55","416699cb-e27d-4ab4-be14-322226855c23","1748691337000000","null","1748691342000000","null","null","null","492a67e4-85c1-4404-98c6-2df6c6f93543","114","3","1748691342000000","null","null","null","13","CHECKED_OUT","1748691341000"
"2025-05-31T11:35:00.000Z","87562ff4-48fa-4ee4-9194-a7f5fabb3269","user_0518d0","TestUser_user_0518d0","user_0518d0@example.com","M","55","416699cb-e27d-4ab4-be14-322226855c23","1748691337000000","null","1748691342000000","null","null","null","492a67e4-85c1-4404-98c6-2df6c6f93543","114","3","1748691342000000","null","null","null","10","ADDED","1748691338000"
"2025-05-31T11:35:00.000Z","87562ff4-48fa-4ee4-9194-a7f5fabb3269","user_0518d0","TestUser_user_0518d0","user_0518d0@example.com","M","55","416699cb-e27d-4ab4-be14-322226855c23","1748691337000000","null","1748691342000000","null","null","null","492a67e4-85c1-4404-98c6-2df6c6f93543","114","3","1748691342000000","null","null","null","11","ADDED","1748691339000"
"2025-05-31T11:35:00.000Z","87562ff4-48fa-4ee4-9194-a7f5fabb3269","user_0518d0","TestUser_user_0518d0","user_0518d0@example.com","M","55","416699cb-e27d-4ab4-be14-322226855c23","1748691337000000","null","1748691342000000","null","null","null","492a67e4-85c1-4404-98c6-2df6c6f93543","114","3","1748691342000000","null","null","null","12","CHECKED_OUT","1748691341000"
"2025-05-31T11:35:00.000Z","87562ff4-48fa-4ee4-9194-a7f5fabb3269","user_0518d0","TestUser_user_0518d0","user_0518d0@example.com","M","55","416699cb-e27d-4ab4-be14-322226855c23","1748691337000000","null","1748691342000000","null","null","null","492a67e4-85c1-4404-98c6-2df6c6f93543","114","3","1748691342000000","null","null","null","13","CHECKED_OUT","1748691341000"
"2025-05-31T11:37:00.000Z","31a49011-525b-48c6-b50c-110ffdb0a2b5","user_8e1d98","null","null","null","null","cdc29bba-753f-4d9c-b8e9-52702662959e","1748691441000000","1748691478000000","1748691478259607","23","labtop","1748691439000","null","null","null","null","null","null","null","25","ADDED","1748691452000"
"2025-05-31T11:37:00.000Z","31a49011-525b-48c6-b50c-110ffdb0a2b5","user_8e1d98","null","null","null","null","cdc29bba-753f-4d9c-b8e9-52702662959e","1748691441000000","1748691478000000","1748691478259607","23","labtop","1748691439000","null","null","null","null","null","null","null","26","ADDED","1748691453000"
"2025-05-31T11:37:00.000Z","31a49011-525b-48c6-b50c-110ffdb0a2b5","user_8e1d98","null","null","null","null","cdc29bba-753f-4d9c-b8e9-52702662959e","1748691441000000","1748691478000000","1748691478259607","23","labtop","1748691439000","null","null","null","null","null","null","null","27","ADDED","1748691456000"
"2025-05-31T11:37:00.000Z","31a49011-525b-48c6-b50c-110ffdb0a2b5","user_8e1d98","null","null","null","null","cdc29bba-753f-4d9c-b8e9-52702662959e","1748691441000000","1748691478000000","1748691478259607","23","labtop","1748691439000","null","null","null","null","null","null","null","28","REMOVED","1748691459000"
"2025-05-31T11:37:00.000Z","31a49011-525b-48c6-b50c-110ffdb0a2b5","user_8e1d98","null","null","null","null","cdc29bba-753f-4d9c-b8e9-52702662959e","1748691441000000","1748691478000000","1748691478259607","23","labtop","1748691439000","null","null","null","null","null","null","null","31","ADDED","1748691469000"
"2025-05-31T11:37:00.000Z","31a49011-525b-48c6-b50c-110ffdb0a2b5","user_8e1d98","null","null","null","null","cdc29bba-753f-4d9c-b8e9-52702662959e","1748691441000000","1748691478000000","1748691478259607","23","labtop","1748691439000","null","null","null","null","null","null","null","32","CHECKED_OUT","1748691470000"
"2025-05-31T11:37:00.000Z","31a49011-525b-48c6-b50c-110ffdb0a2b5","user_8e1d98","null","null","null","null","cdc29bba-753f-4d9c-b8e9-52702662959e","1748691441000000","1748691478000000","1748691478259607","23","labtop","1748691439000","null","null","null","null","null","null","null","33","CHECKED_OUT","1748691470000"
"2025-05-31T11:37:00.000Z","31a49011-525b-48c6-b50c-110ffdb0a2b5","user_8e1d98","null","null","null","null","cdc29bba-753f-4d9c-b8e9-52702662959e","1748691441000000","1748691478000000","1748691478259607","23","labtop","1748691439000","null","null","null","null","null","null","null","34","CHECKED_OUT","1748691470000"
"2025-05-31T11:37:00.000Z","31a49011-525b-48c6-b50c-110ffdb0a2b5","user_8e1d98","null","null","null","null","cdc29bba-753f-4d9c-b8e9-52702662959e","1748691441000000","1748691478000000","1748691478259607","23","labtop","1748691439000","null","null","null","null","null","null","null","35","ADDED","1748691473000"
"2025-05-31T11:37:00.000Z","31a49011-525b-48c6-b50c-110ffdb0a2b5","user_8e1d98","null","null","null","null","cdc29bba-753f-4d9c-b8e9-52702662959e","1748691441000000","1748691478000000","1748691478259607","23","labtop","1748691439000","null","null","null","null","null","null","null","36","CHECKED_OUT","1748691475000"
"2025-05-31T11:37:00.000Z","4ecae3c6-4f96-4998-864e-872f96566d4a","user_8e1d98","null","null","null","null","cdc29bba-753f-4d9c-b8e9-52702662959e","1748691441000000","1748691478000000","1748691478259607","23","labtop","1748691439000","null","null","null","null","null","null","null","25","ADDED","1748691452000"
"2025-05-31T11:37:00.000Z","4ecae3c6-4f96-4998-864e-872f96566d4a","user_8e1d98","null","null","null","null","cdc29bba-753f-4d9c-b8e9-52702662959e","1748691441000000","1748691478000000","1748691478259607","23","labtop","1748691439000","null","null","null","null","null","null","null","26","ADDED","1748691453000"
"2025-05-31T11:37:00.000Z","4ecae3c6-4f96-4998-864e-872f96566d4a","user_8e1d98","null","null","null","null","cdc29bba-753f-4d9c-b8e9-52702662959e","1748691441000000","1748691478000000","1748691478259607","23","labtop","1748691439000","null","null","null","null","null","null","null","27","ADDED","1748691456000"
"2025-05-31T11:37:00.000Z","4ecae3c6-4f96-4998-864e-872f96566d4a","user_8e1d98","null","null","null","null","cdc29bba-753f-4d9c-b8e9-52702662959e","1748691441000000","1748691478000000","1748691478259607","23","labtop","1748691439000","null","null","null","null","null","null","null","28","REMOVED","1748691459000"
"2025-05-31T11:37:00.000Z","4ecae3c6-4f96-4998-864e-872f96566d4a","user_8e1d98","null","null","null","null","cdc29bba-753f-4d9c-b8e9-52702662959e","1748691441000000","1748691478000000","1748691478259607","23","labtop","1748691439000","null","null","null","null","null","null","null","31","ADDED","1748691469000"
"2025-05-31T11:37:00.000Z","4ecae3c6-4f96-4998-864e-872f96566d4a","user_8e1d98","null","null","null","null","cdc29bba-753f-4d9c-b8e9-52702662959e","1748691441000000","1748691478000000","1748691478259607","23","labtop","1748691439000","null","null","null","null","null","null","null","32","CHECKED_OUT","1748691470000"
"2025-05-31T11:37:00.000Z","4ecae3c6-4f96-4998-864e-872f96566d4a","user_8e1d98","null","null","null","null","cdc29bba-753f-4d9c-b8e9-52702662959e","1748691441000000","1748691478000000","1748691478259607","23","labtop","1748691439000","null","null","null","null","null","null","null","33","CHECKED_OUT","1748691470000"
"2025-05-31T11:37:00.000Z","4ecae3c6-4f96-4998-864e-872f96566d4a","user_8e1d98","null","null","null","null","cdc29bba-753f-4d9c-b8e9-52702662959e","1748691441000000","1748691478000000","1748691478259607","23","labtop","1748691439000","null","null","null","null","null","null","null","34","CHECKED_OUT","1748691470000"
"2025-05-31T11:37:00.000Z","4ecae3c6-4f96-4998-864e-872f96566d4a","user_8e1d98","null","null","null","null","cdc29bba-753f-4d9c-b8e9-52702662959e","1748691441000000","1748691478000000","1748691478259607","23","labtop","1748691439000","null","null","null","null","null","null","null","35","ADDED","1748691473000"
"2025-05-31T11:37:00.000Z","4ecae3c6-4f96-4998-864e-872f96566d4a","user_8e1d98","null","null","null","null","cdc29bba-753f-4d9c-b8e9-52702662959e","1748691441000000","1748691478000000","1748691478259607","23","labtop","1748691439000","null","null","null","null","null","null","null","36","CHECKED_OUT","1748691475000"
"2025-05-31T11:37:00.000Z","5324b88e-6be7-4479-8ca9-2c491e4959a1","user_8e1d98","null","null","null","null","cdc29bba-753f-4d9c-b8e9-52702662959e","1748691441000000","1748691478000000","1748691478259607","23","labtop","1748691439000","null","null","null","null","null","null","null","25","ADDED","1748691452000"
"2025-05-31T11:37:00.000Z","5324b88e-6be7-4479-8ca9-2c491e4959a1","user_8e1d98","null","null","null","null","cdc29bba-753f-4d9c-b8e9-52702662959e","1748691441000000","1748691478000000","1748691478259607","23","labtop","1748691439000","null","null","null","null","null","null","null","26","ADDED","1748691453000"
"2025-05-31T11:37:00.000Z","5324b88e-6be7-4479-8ca9-2c491e4959a1","user_8e1d98","null","null","null","null","cdc29bba-753f-4d9c-b8e9-52702662959e","1748691441000000","1748691478000000","1748691478259607","23","labtop","1748691439000","null","null","null","null","null","null","null","27","ADDED","1748691456000"
"2025-05-31T11:37:00.000Z","5324b88e-6be7-4479-8ca9-2c491e4959a1","user_8e1d98","null","null","null","null","cdc29bba-753f-4d9c-b8e9-52702662959e","1748691441000000","1748691478000000","1748691478259607","23","labtop","1748691439000","null","null","null","null","null","null","null","28","REMOVED","1748691459000"
"2025-05-31T11:37:00.000Z","5324b88e-6be7-4479-8ca9-2c491e4959a1","user_8e1d98","null","null","null","null","cdc29bba-753f-4d9c-b8e9-52702662959e","1748691441000000","1748691478000000","1748691478259607","23","labtop","1748691439000","null","null","null","null","null","null","null","31","ADDED","1748691469000"
"2025-05-31T11:37:00.000Z","5324b88e-6be7-4479-8ca9-2c491e4959a1","user_8e1d98","null","null","null","null","cdc29bba-753f-4d9c-b8e9-52702662959e","1748691441000000","1748691478000000","1748691478259607","23","labtop","1748691439000","null","null","null","null","null","null","null","32","CHECKED_OUT","1748691470000"
"2025-05-31T11:37:00.000Z","5324b88e-6be7-4479-8ca9-2c491e4959a1","user_8e1d98","null","null","null","null","cdc29bba-753f-4d9c-b8e9-52702662959e","1748691441000000","1748691478000000","1748691478259607","23","labtop","1748691439000","null","null","null","null","null","null","null","33","CHECKED_OUT","1748691470000"
"2025-05-31T11:37:00.000Z","5324b88e-6be7-4479-8ca9-2c491e4959a1","user_8e1d98","null","null","null","null","cdc29bba-753f-4d9c-b8e9-52702662959e","1748691441000000","1748691478000000","1748691478259607","23","labtop","1748691439000","null","null","null","null","null","null","null","34","CHECKED_OUT","1748691470000"
"2025-05-31T11:37:00.000Z","5324b88e-6be7-4479-8ca9-2c491e4959a1","user_8e1d98","null","null","null","null","cdc29bba-753f-4d9c-b8e9-52702662959e","1748691441000000","1748691478000000","1748691478259607","23","labtop","1748691439000","null","null","null","null","null","null","null","35","ADDED","1748691473000"
"2025-05-31T11:37:00.000Z","5324b88e-6be7-4479-8ca9-2c491e4959a1","user_8e1d98","null","null","null","null","cdc29bba-753f-4d9c-b8e9-52702662959e","1748691441000000","1748691478000000","1748691478259607","23","labtop","1748691439000","null","null","null","null","null","null","null","36","CHECKED_OUT","1748691475000"
"2025-05-31T11:37:00.000Z","58c789ac-19fd-4939-a4a1-55189d128357","user_8e1d98","null","null","null","null","cdc29bba-753f-4d9c-b8e9-52702662959e","1748691441000000","1748691478000000","1748691478259607","23","labtop","1748691439000","null","null","null","null","null","null","null","25","ADDED","1748691452000"
"2025-05-31T11:37:00.000Z","58c789ac-19fd-4939-a4a1-55189d128357","user_8e1d98","null","null","null","null","cdc29bba-753f-4d9c-b8e9-52702662959e","1748691441000000","1748691478000000","1748691478259607","23","labtop","1748691439000","null","null","null","null","null","null","null","26","ADDED","1748691453000"
"2025-05-31T11:37:00.000Z","58c789ac-19fd-4939-a4a1-55189d128357","user_8e1d98","null","null","null","null","cdc29bba-753f-4d9c-b8e9-52702662959e","1748691441000000","1748691478000000","1748691478259607","23","labtop","1748691439000","null","null","null","null","null","null","null","27","ADDED","1748691456000"
"2025-05-31T11:37:00.000Z","58c789ac-19fd-4939-a4a1-55189d128357","user_8e1d98","null","null","null","null","cdc29bba-753f-4d9c-b8e9-52702662959e","1748691441000000","1748691478000000","1748691478259607","23","labtop","1748691439000","null","null","null","null","null","null","null","28","REMOVED","1748691459000"
"2025-05-31T11:37:00.000Z","58c789ac-19fd-4939-a4a1-55189d128357","user_8e1d98","null","null","null","null","cdc29bba-753f-4d9c-b8e9-52702662959e","1748691441000000","1748691478000000","1748691478259607","23","labtop","1748691439000","null","null","null","null","null","null","null","31","ADDED","1748691469000"
"2025-05-31T11:37:00.000Z","58c789ac-19fd-4939-a4a1-55189d128357","user_8e1d98","null","null","null","null","cdc29bba-753f-4d9c-b8e9-52702662959e","1748691441000000","1748691478000000","1748691478259607","23","labtop","1748691439000","null","null","null","null","null","null","null","32","CHECKED_OUT","1748691470000"
"2025-05-31T11:37:00.000Z","58c789ac-19fd-4939-a4a1-55189d128357","user_8e1d98","null","null","null","null","cdc29bba-753f-4d9c-b8e9-52702662959e","1748691441000000","1748691478000000","1748691478259607","23","labtop","1748691439000","null","null","null","null","null","null","null","33","CHECKED_OUT","1748691470000"
"2025-05-31T11:37:00.000Z","58c789ac-19fd-4939-a4a1-55189d128357","user_8e1d98","null","null","null","null","cdc29bba-753f-4d9c-b8e9-52702662959e","1748691441000000","1748691478000000","1748691478259607","23","labtop","1748691439000","null","null","null","null","null","null","null","34","CHECKED_OUT","1748691470000"
"2025-05-31T11:37:00.000Z","58c789ac-19fd-4939-a4a1-55189d128357","user_8e1d98","null","null","null","null","cdc29bba-753f-4d9c-b8e9-52702662959e","1748691441000000","1748691478000000","1748691478259607","23","labtop","1748691439000","null","null","null","null","null","null","null","35","ADDED","1748691473000"
"2025-05-31T11:37:00.000Z","58c789ac-19fd-4939-a4a1-55189d128357","user_8e1d98","null","null","null","null","cdc29bba-753f-4d9c-b8e9-52702662959e","1748691441000000","1748691478000000","1748691478259607","23","labtop","1748691439000","null","null","null","null","null","null","null","36","CHECKED_OUT","1748691475000"
"2025-05-31T11:37:00.000Z","80e76b92-45f9-457a-9114-53fc1c938397","user_b19393","null","null","null","null","f20664d1-301e-4cea-8cd5-66084b6423eb","1748691436000000","1748691472000000","1748691472329908","null","null","null","null","null","null","null","null","null","null","23","ADDED","1748691441000"
"2025-05-31T11:37:00.000Z","80e76b92-45f9-457a-9114-53fc1c938397","user_b19393","null","null","null","null","f20664d1-301e-4cea-8cd5-66084b6423eb","1748691436000000","1748691472000000","1748691472329908","null","null","null","null","null","null","null","null","null","null","24","ADDED","1748691445000"
"2025-05-31T11:37:00.000Z","80e76b92-45f9-457a-9114-53fc1c938397","user_b19393","null","null","null","null","f20664d1-301e-4cea-8cd5-66084b6423eb","1748691436000000","1748691472000000","1748691472329908","null","null","null","null","null","null","null","null","null","null","29","CHECKED_OUT","1748691459000"
"2025-05-31T11:37:00.000Z","80e76b92-45f9-457a-9114-53fc1c938397","user_b19393","null","null","null","null","f20664d1-301e-4cea-8cd5-66084b6423eb","1748691436000000","1748691472000000","1748691472329908","null","null","null","null","null","null","null","null","null","null","30","CHECKED_OUT","1748691459000"
"2025-05-31T11:37:00.000Z","d09175a3-b276-4fbf-bbd1-0f7350a06375","user_b19393","null","null","null","null","f20664d1-301e-4cea-8cd5-66084b6423eb","1748691436000000","1748691472000000","1748691472329908","null","null","null","null","null","null","null","null","null","null","23","ADDED","1748691441000"
"2025-05-31T11:37:00.000Z","d09175a3-b276-4fbf-bbd1-0f7350a06375","user_b19393","null","null","null","null","f20664d1-301e-4cea-8cd5-66084b6423eb","1748691436000000","1748691472000000","1748691472329908","null","null","null","null","null","null","null","null","null","null","24","ADDED","1748691445000"
"2025-05-31T11:37:00.000Z","d09175a3-b276-4fbf-bbd1-0f7350a06375","user_b19393","null","null","null","null","f20664d1-301e-4cea-8cd5-66084b6423eb","1748691436000000","1748691472000000","1748691472329908","null","null","null","null","null","null","null","null","null","null","29","CHECKED_OUT","1748691459000"
"2025-05-31T11:37:00.000Z","d09175a3-b276-4fbf-bbd1-0f7350a06375","user_b19393","null","null","null","null","f20664d1-301e-4cea-8cd5-66084b6423eb","1748691436000000","1748691472000000","1748691472329908","null","null","null","null","null","null","null","null","null","null","30","CHECKED_OUT","1748691459000"
"2025-05-31T11:38:00.000Z","0f89599d-b6a7-498c-97e7-0e7ceeccb525","user_f69c6f","null","null","null","null","570d3fc6-3bd3-429a-bbd7-92536ed4bb31","1748691514000000","1748691553000000","1748691553144526","28","Bluetooth","1748691496000","2b4fdfbe-052a-4eff-9e74-95d9b738924c","113","2","1748691535000000","null","null","null","43","ADDED","1748691514000"
"2025-05-31T11:38:00.000Z","0f89599d-b6a7-498c-97e7-0e7ceeccb525","user_f69c6f","null","null","null","null","570d3fc6-3bd3-429a-bbd7-92536ed4bb31","1748691514000000","1748691553000000","1748691553144526","28","Bluetooth","1748691496000","2b4fdfbe-052a-4eff-9e74-95d9b738924c","113","2","1748691535000000","null","null","null","46","CHECKED_OUT","1748691517000"
"2025-05-31T11:38:00.000Z","0f89599d-b6a7-498c-97e7-0e7ceeccb525","user_f69c6f","null","null","null","null","570d3fc6-3bd3-429a-bbd7-92536ed4bb31","1748691514000000","1748691553000000","1748691553144526","28","Bluetooth","1748691496000","2b4fdfbe-052a-4eff-9e74-95d9b738924c","113","2","1748691535000000","null","null","null","47","ADDED","1748691524000"
"2025-05-31T11:38:00.000Z","0f89599d-b6a7-498c-97e7-0e7ceeccb525","user_f69c6f","null","null","null","null","570d3fc6-3bd3-429a-bbd7-92536ed4bb31","1748691514000000","1748691553000000","1748691553144526","28","Bluetooth","1748691496000","2b4fdfbe-052a-4eff-9e74-95d9b738924c","113","2","1748691535000000","null","null","null","48","CHECKED_OUT","1748691528000"
"2025-05-31T11:38:00.000Z","0f89599d-b6a7-498c-97e7-0e7ceeccb525","user_f69c6f","null","null","null","null","570d3fc6-3bd3-429a-bbd7-92536ed4bb31","1748691514000000","1748691553000000","1748691553144526","28","Bluetooth","1748691496000","2b4fdfbe-052a-4eff-9e74-95d9b738924c","113","2","1748691535000000","null","null","null","49","ADDED","1748691542000"
"2025-05-31T11:38:00.000Z","0f89599d-b6a7-498c-97e7-0e7ceeccb525","user_f69c6f","null","null","null","null","570d3fc6-3bd3-429a-bbd7-92536ed4bb31","1748691514000000","1748691553000000","1748691553144526","28","Bluetooth","1748691496000","2b4fdfbe-052a-4eff-9e74-95d9b738924c","113","2","1748691535000000","null","null","null","50","CHECKED_OUT","1748691546000"
"2025-05-31T11:38:00.000Z","0f89599d-b6a7-498c-97e7-0e7ceeccb525","user_f69c6f","null","null","null","null","570d3fc6-3bd3-429a-bbd7-92536ed4bb31","1748691514000000","1748691553000000","1748691553144526","28","Bluetooth","1748691496000","75cd5239-3705-446f-8dec-6c6572f6d313","120","4","1748691532000000","null","null","null","43","ADDED","1748691514000"
"2025-05-31T11:38:00.000Z","0f89599d-b6a7-498c-97e7-0e7ceeccb525","user_f69c6f","null","null","null","null","570d3fc6-3bd3-429a-bbd7-92536ed4bb31","1748691514000000","1748691553000000","1748691553144526","28","Bluetooth","1748691496000","75cd5239-3705-446f-8dec-6c6572f6d313","120","4","1748691532000000","null","null","null","46","CHECKED_OUT","1748691517000"
"2025-05-31T11:38:00.000Z","0f89599d-b6a7-498c-97e7-0e7ceeccb525","user_f69c6f","null","null","null","null","570d3fc6-3bd3-429a-bbd7-92536ed4bb31","1748691514000000","1748691553000000","1748691553144526","28","Bluetooth","1748691496000","75cd5239-3705-446f-8dec-6c6572f6d313","120","4","1748691532000000","null","null","null","47","ADDED","1748691524000"
"2025-05-31T11:38:00.000Z","0f89599d-b6a7-498c-97e7-0e7ceeccb525","user_f69c6f","null","null","null","null","570d3fc6-3bd3-429a-bbd7-92536ed4bb31","1748691514000000","1748691553000000","1748691553144526","28","Bluetooth","1748691496000","75cd5239-3705-446f-8dec-6c6572f6d313","120","4","1748691532000000","null","null","null","48","CHECKED_OUT","1748691528000"
"2025-05-31T11:38:00.000Z","0f89599d-b6a7-498c-97e7-0e7ceeccb525","user_f69c6f","null","null","null","null","570d3fc6-3bd3-429a-bbd7-92536ed4bb31","1748691514000000","1748691553000000","1748691553144526","28","Bluetooth","1748691496000","75cd5239-3705-446f-8dec-6c6572f6d313","120","4","1748691532000000","null","null","null","49","ADDED","1748691542000"
"2025-05-31T11:38:00.000Z","0f89599d-b6a7-498c-97e7-0e7ceeccb525","user_f69c6f","null","null","null","null","570d3fc6-3bd3-429a-bbd7-92536ed4bb31","1748691514000000","1748691553000000","1748691553144526","28","Bluetooth","1748691496000","75cd5239-3705-446f-8dec-6c6572f6d313","120","4","1748691532000000","null","null","null","50","CHECKED_OUT","1748691546000"
"2025-05-31T11:38:00.000Z","0f89599d-b6a7-498c-97e7-0e7ceeccb525","user_f69c6f","null","null","null","null","570d3fc6-3bd3-429a-bbd7-92536ed4bb31","1748691514000000","1748691553000000","1748691553144526","28","Bluetooth","1748691496000","d4fb8831-aa99-4ebf-a869-a27b66bf44fe","111","2","1748691521000000","null","null","null","43","ADDED","1748691514000"
"2025-05-31T11:38:00.000Z","0f89599d-b6a7-498c-97e7-0e7ceeccb525","user_f69c6f","null","null","null","null","570d3fc6-3bd3-429a-bbd7-92536ed4bb31","1748691514000000","1748691553000000","1748691553144526","28","Bluetooth","1748691496000","d4fb8831-aa99-4ebf-a869-a27b66bf44fe","111","2","1748691521000000","null","null","null","46","CHECKED_OUT","1748691517000"
"2025-05-31T11:38:00.000Z","0f89599d-b6a7-498c-97e7-0e7ceeccb525","user_f69c6f","null","null","null","null","570d3fc6-3bd3-429a-bbd7-92536ed4bb31","1748691514000000","1748691553000000","1748691553144526","28","Bluetooth","1748691496000","d4fb8831-aa99-4ebf-a869-a27b66bf44fe","111","2","1748691521000000","null","null","null","47","ADDED","1748691524000"
"2025-05-31T11:38:00.000Z","0f89599d-b6a7-498c-97e7-0e7ceeccb525","user_f69c6f","null","null","null","null","570d3fc6-3bd3-429a-bbd7-92536ed4bb31","1748691514000000","1748691553000000","1748691553144526","28","Bluetooth","1748691496000","d4fb8831-aa99-4ebf-a869-a27b66bf44fe","111","2","1748691521000000","null","null","null","48","CHECKED_OUT","1748691528000"
"2025-05-31T11:38:00.000Z","0f89599d-b6a7-498c-97e7-0e7ceeccb525","user_f69c6f","null","null","null","null","570d3fc6-3bd3-429a-bbd7-92536ed4bb31","1748691514000000","1748691553000000","1748691553144526","28","Bluetooth","1748691496000","d4fb8831-aa99-4ebf-a869-a27b66bf44fe","111","2","1748691521000000","null","null","null","49","ADDED","1748691542000"
